GEOMETRY_ID;Type d'établissement;LIBELLE;ADRESSE;ARR_LIBELLE;ARR_INSEE;geo_shape;geo_point_2d
1343;3261;PIERRE BROSSOLETTE (2) ELEM;2 rue PIERRE BROSSOLETTE;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.347603591921876, 48.84197080409991]}";48.8419708041, 2.34760359192
1344;3261;FESSART (4) ELEM;4 rue FESSART;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.388627397523349, 48.87620484027478]}";48.8762048403, 2.38862739752
1351;3261;DIDEROT (40) ELEM;40 boulevard DIDEROT;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.377315062240734, 48.8461120496819]}";48.8461120497, 2.37731506224
1372;3261;WATTIGNIES (52) ELEM;52 RUE DE WATTIGNIES;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.397131780822026, 48.83551943346185]}";48.8355194335, 2.39713178082
1373;3261;MOURAUD (5) ELEM;5 rue MOURAUD;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.407718615090944, 48.85477058203606]}";48.854770582, 2.40771861509
1375;3261;DUQUESNE (42) ELEM;42 avenue DUQUESNE;7ème Ardt;75107;"{""type"": ""Point"", ""coordinates"": [2.313024267766991, 48.84959294664522]}";48.8495929466, 2.31302426777
1376;3261;BRUXELLES (32) ELEM;32 RUE DE BRUXELLES;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.328801398380973, 48.88299974868486]}";48.8829997487, 2.32880139838
1377;3261;VAUGIRARD (9) ELEM;9 RUE DE VAUGIRARD;6ème Ardt;75106;"{""type"": ""Point"", ""coordinates"": [2.339891246159497, 48.848920655823584]}";48.8489206558, 2.33989124616
1379;3261;AUGUSTE PERRET (9) ELEM;9 rue AUGUSTE PERRET;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.359792237769504, 48.8248360529998]}";48.824836053, 2.35979223777
1381;3261;PARMENTIER (159) ELEM;159 avenue PARMENTIER;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.369602841447802, 48.87169628096851]}";48.871696281, 2.36960284145
1387;3261;CORBON (3) ELEM;3 rue CORBON;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.303299664799021, 48.83653951619784]}";48.8365395162, 2.3032996648
1390;3261;BELLEVILLE (104) ELEM;104 RUE DE BELLEVILLE;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.386640944512365, 48.874457979781994]}";48.8744579798, 2.38664094451
1395;3261;MIOLLIS (33 BIS) ELEM;33 bis rue MIOLLIS;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.30234727235782, 48.845384590693406]}";48.8453845907, 2.30234727236
1396;3261;JULIEN LACROIX (16) ELEM;16 rue JULIEN LACROIX;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.385609354127452, 48.86946325268854]}";48.8694632527, 2.38560935413
1405;3261;DAMREMONT (65) ELEM B;65 rue DAMREMONT;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.33505890395399, 48.89195637174008]}";48.8919563717, 2.33505890395
1407;3261;BESSIERES (92) ELEM;92 boulevard BESSIERES;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.31899056414135, 48.89660403846891]}";48.8966040385, 2.31899056414
1416;3261;FALGUIERE (20) ELEM;20 rue FALGUIERE;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.316625660462111, 48.84323079394538]}";48.8432307939, 2.31662566046
1422;3261;PIHET (1) ELEM;1 rue PIHET;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.373881979987803, 48.86345480386404]}";48.8634548039, 2.37388197999
1423;3261;MONCEAU (15) POLY;15 RUE DE MONCEAU;8ème Ardt;75108;"{""type"": ""Point"", ""coordinates"": [2.307077471171184, 48.875870166055755]}";48.8758701661, 2.30707747117
1429;3261;GOUBET (4) ELEM;4 rue GOUBET;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.39033021412144, 48.8845927485849]}";48.8845927486, 2.39033021412
1431;3261;ALOUETTES (5) ELEM;5 RUE DES ALOUETTES;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.38525130575841, 48.87722542705316]}";48.8772254271, 2.38525130576
1434;3261;ST ISAURE (18) ELEM;18 rue SAINTE-ISAURE;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.344430153737189, 48.89416202254936]}";48.8941620225, 2.34443015374
1435;3261;BLOMET (19) ELEM;19 rue BLOMET;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.307175521895933, 48.843154956929936]}";48.8431549569, 2.3071755219
1441;3261;SIBELLE (13) POLY;13 AVENUE DE LA SIBELLE;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.338465797142314, 48.82597652188671]}";48.8259765219, 2.33846579714
1449;3261;FERDINAND FLOCON (5) ELEM;5 rue FERDINAND FLOCON;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.345879669934115, 48.89164799782914]}";48.8916479978, 2.34587966993
1451;3261;FRANCOISE DORLEAC  ELEM (8)A;8 place FRANCOISE DORLEAC;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.337455554499728, 48.90006352093853]}";48.9000635209, 2.3374555545
1458;3261;LOUIS BLANC (49b) ELEM;49 bis rue LOUIS BLANC;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.362516253489515, 48.88240949016255]}";48.8824094902, 2.36251625349
1470;3261;BOULANGERS (19) ELEM;19 RUE DES BOULANGERS;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.352994142852233, 48.84585882004742]}";48.84585882, 2.35299414285
1471;3261;JEAN ZAY (18) ELEM;18 rue JEAN ZAY;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.32063672168507, 48.83762121463962]}";48.8376212146, 2.32063672169
1475;3261;PIERRE FONCIN (4) POLY B;4 rue PIERRE FONCIN;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.409389859768635, 48.87134728520536]}";48.8713472852, 2.40938985977
1476;3261;SERVAN (29) ELEM B;29 rue SERVAN;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.382979549002073, 48.86075054237732]}";48.8607505424, 2.382979549
1486;3261;SORBIER (15) ELEM;15 rue SORBIER;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.392126579097336, 48.866434058457784]}";48.8664340585, 2.3921265791
1488;3261;EMILE BOLLAERT (53) POLY;53 rue EMILE BOLLAERT;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.3746351915478963, 48.899690716271394]}";48.8996907163, 2.37463519155
1489;3261;RECOLLETS (19) ELEM;19 PASSAGE DES RECOLLETS;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.360525785985554, 48.874305507607936]}";48.8743055076, 2.36052578599
1490;3261;ETIENNE DOLET (31) ELEM;31 rue ETIENNE DOLET;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.385363237295291, 48.868149967028785]}";48.868149967, 2.3853632373
1499;3482;ROBERT DOISNEAU;51 RUE DES PANOYAUX;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.387974290372938, 48.8670741593079]}";48.8670741593, 2.38797429037
1507;3261;ALESIA (3) ELEM;3 RUE D' ALESIA;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.34035471641627, 48.82655422980664]}";48.8265542298, 2.34035471642
1518;3261;OLIVIER DE SERRES (99) ELEM;99 rue OLIVIER DE SERRES;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.293162587999773, 48.83174298315951]}";48.8317429832, 2.293162588
1528;3261;LEVERT (1) ELEM;1 rue LEVERT;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.389634850499282, 48.873072785387876]}";48.8730727854, 2.3896348505
1531;3261;BAUDRICOURT (53) ELEM A;53 rue BAUDRICOURT;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.36326101673429, 48.825936488160316]}";48.8259364882, 2.36326101673
1533;3261;QUATRE FILS (10 B) ELEM;10 bis RUE DES QUATRE FILS;3ème Ardt;75103;"{""type"": ""Point"", ""coordinates"": [2.360156188007353, 48.86041190504615]}";48.860411905, 2.36015618801
1534;3261;MICHEL ANGE (51) ELEM;51 rue MICHEL-ANGE;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.261070245775532, 48.84402438982273]}";48.8440243898, 2.26107024578
1535;3261;FROMENT (13) ELEM;13 rue FROMENT;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.372494080901199, 48.85741545977474]}";48.8574154598, 2.3724940809
1544;3261;COLETTE MAGNY (17) ELEM;17 rue Colette Magny;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.375805426687577, 48.895135918030654]}";48.895135918, 2.37580542669
1547;3261;GENERAL LASALLE (1) ELEM;1 RUE DU GENERAL LASALLE;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.381214744545144, 48.874256378469084]}";48.8742563785, 2.38121474455
1551;3261;PYRENEES (293) ELEM A;293 RUE DES PYRENEES;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.394791134158918, 48.869400173445015]}";48.8694001734, 2.39479113416
1552;3261;REPUBLIQUE (100) ELEM;100 AVENUE DE LA REPUBLIQUE;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.382761770092688, 48.863557052197116]}";48.8635570522, 2.38276177009
1556;3261;ARBRE SEC (15) ELEM;15 RUE DE L' ARBRE SEC;1er Ardt;75101;"{""type"": ""Point"", ""coordinates"": [2.341922025653513, 48.859651216405744]}";48.8596512164, 2.34192202565
1567;3261;CUGNOT (30) POLY;30 rue CUGNOT;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.364587156953011, 48.892715724711486]}";48.8927157247, 2.36458715695
1570;3261;CHEMINETS (16) ELEM;16 RUE DES CHEMINETS;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.398716274880954, 48.88764656160092]}";48.8876465616, 2.39871627488
1571;3261;MOUSSY (9) ELEM;9 RUE DE MOUSSY;4ème Ardt;75104;"{""type"": ""Point"", ""coordinates"": [2.355614517433701, 48.857738898725316]}";48.8577388987, 2.35561451743
1572;3261;BAUCHES (15) ELEM;15 RUE DES BAUCHES;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.273564906557085, 48.85598013869025]}";48.8559801387, 2.27356490656
1581;3261;BELZUNCE (3) ELEM;3 RUE DE BELZUNCE;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.352834090637275, 48.87919121828444]}";48.8791912183, 2.35283409064
1588;3261;PORTE D'IVRY (51) ELEM;51 AVENUE DE LA PORTE D'IVRY;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.369608451450463, 48.82112753574884]}";48.8211275357, 2.36960845145
1589;3261;TURGOT (15) ELEM;15 rue TURGOT;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.345147046889859, 48.88050057977897]}";48.8805005798, 2.34514704689
1590;3261;PICPUS (56) ELEM B;56 RUE DE PICPUS;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.3966225826827072, 48.843591411014025]}";48.843591411, 2.39662258268
1597;3261;RICHOMME (9) ELEM;9 rue RICHOMME;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.352181939265432, 48.88641675082494]}";48.8864167508, 2.35218193927
1602;1800;MAURICE D'OCAGNE (7) MAT;7 avenue MAURICE D'OCAGNE;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.312155646429755, 48.824699596301315]}";48.8246995963, 2.31215564643
1612;1800;CHARDON LAGACHE (64) MAT;64 rue CHARDON-LAGACHE;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.264222282900329, 48.84236113180386]}";48.8423611318, 2.2642222829
1616;1800;RENAUDES (31) MAT;31 rue DES RENAUDES;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.297720761520289, 48.88069860344945]}";48.8806986034, 2.29772076152
1622;1800;ERLANGER (58) MAT;58 rue ERLANGER;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.259707052099459, 48.84426466306964]}";48.8442646631, 2.2597070521
1623;1800;ST DOMINIQUE (117 B) MAT;117 bis rue SAINT-DOMINIQUE;7ème Ardt;75107;"{""type"": ""Point"", ""coordinates"": [2.304324504088417, 48.85894937597213]}";48.858949376, 2.30432450409
1630;1800;COLONEL MOLL (16) MAT;16 RUE DU COLONEL MOLL;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.2901010613455233, 48.87801285856178]}";48.8780128586, 2.29010106135
1634;1800;TCHAIKOVSKI (7) MAT;7 rue TCHAIKOVSKI;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.364554543122939, 48.89418329492649]}";48.8941832949, 2.36455454312
1665;1800;AMIRAUX (19) MAT;19 RUE DES AMIRAUX;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.350400754079755, 48.89461849696675]}";48.894618497, 2.35040075408
1671;1800;RICHOMME (18) MAT;18 rue RICHOMME;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.351428524600388, 48.88635451442906]}";48.8863545144, 2.3514285246
1673;1800;MARSOULAN (16) MAT;16 rue MARSOULAN;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.403341015638545, 48.846348606802664]}";48.8463486068, 2.40334101564
1678;1800;VANDREZANNE (40) MAT;40 rue VANDREZANNE;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.353153713063102, 48.827859317230505]}";48.8278593172, 2.35315371306
1682;1800;EMILE DUPLOYE (27) MAT;27 rue EMILE DUPLOYE;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.355140424118024, 48.889900241162124]}";48.8899002412, 2.35514042412
1690;1800;FELIX FAURE (56) MAT;56 avenue FELIX FAURE;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.2866154930631, 48.840698669248965]}";48.8406986692, 2.28661549306
1697;1800;RODIER (30) MAT;30 rue RODIER;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.3430039904519893, 48.878703458367916]}";48.8787034584, 2.34300399045
1699;1800;FAIDHERBE (18) MAT;18 rue FAIDHERBE;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.3839600722882652, 48.85159555644491]}";48.8515955564, 2.38396007229
1702;1800;THIONVILLE (6) MAT;6 PASSAGE DE THIONVILLE;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.382209343693303, 48.88802629537464]}";48.8880262954, 2.38220934369
1710;1800;ARNOLD NETTER (42) MAT;42 AVENUE DU DOCTEUR ARNOLD NETTER;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.405622600519642, 48.84369026317853]}";48.8436902632, 2.40562260052
1715;1800;PAUL GERVAIS (2) MAT;2 rue PAUL GERVAIS;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.347516646149548, 48.83154352757524]}";48.8315435276, 2.34751664615
1716;1800;VAUVENARGUES (4) MAT;2 rue VAUVENARGUES;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.334589038481486, 48.89220478009832]}";48.8922047801, 2.33458903848
1724;1800;DAUMESNIL (70) MAT;70 avenue DAUMESNIL;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.380346984356247, 48.8447002944737]}";48.8447002945, 2.38034698436
1728;1800;EMERIAU (16) MAT;16 rue EMERIAU;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.287857209805914, 48.8513434868711]}";48.8513434869, 2.28785720981
1731;1800;CONVENTION (78) POLY;78 RUE DE LA CONVENTION;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.284786365599895, 48.842399125783395]}";48.8423991258, 2.2847863656
1733;1800;DAVOUT (51)POLY;51 boulevard DAVOUT;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.410732854133677, 48.851328923780635]}";48.8513289238, 2.41073285413
1735;1800;MSTISLAV ROSTROPOVITCH (56) MAT;56 rue MSTISLAV ROSTROPOVITCH;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.311435604039542, 48.89092291990247]}";48.8909229199, 2.31143560404
1737;1800;MILTON (5) POLY;5 rue MILTON;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.340562813092093, 48.87734792381052]}";48.8773479238, 2.34056281309
1738;1800;FRANC NOHAIN (9) POLY;9 rue FRANC-NOHAIN;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.3751822012752672, 48.82140113811524]}";48.8214011381, 2.37518220128
1740;1800;PIERRE BULLET (4) MAT;4 rue PIERRE BULLET;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.358098851252483, 48.871568582595]}";48.8715685826, 2.35809885125
1746;1800;TANGER (15) MAT;15 RUE DE TANGER;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.367883538297166, 48.885413920305886]}";48.8854139203, 2.3678835383
1758;1800;JEAN DOLENT (11) MAT;11 rue JEAN DOLENT;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.33997374469175, 48.83328658685745]}";48.8332865869, 2.33997374469
1763;1800;BUFFAULT (34) MAT;34 rue BUFFAULT;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.342510682160756, 48.87643024387408]}";48.8764302439, 2.34251068216
1767;1800;ANTOINE CHANTIN (15) MAT;15 rue ANTOINE CHANTIN;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.321911153125254, 48.82711602594785]}";48.8271160259, 2.32191115313
1785;1800;ST MARTIN (211) POLY;211 rue SAINT-MARTIN;3ème Ardt;75103;"{""type"": ""Point"", ""coordinates"": [2.352812308934106, 48.864071667645696]}";48.8640716676, 2.35281230893
1786;1800;ROBERT ESTIENNE (8) POLY;8 rue ROBERT ESTIENNE;8ème Ardt;75108;"{""type"": ""Point"", ""coordinates"": [2.305114779157058, 48.86861806950117]}";48.8686180695, 2.30511477916
1790;1800;LOUIS DE FUNES(2);2 ALLEE LOUIS DE FUNES;8ème Ardt;75108;"{""type"": ""Point"", ""coordinates"": [2.305876459040179, 48.875907063446505]}";48.8759070634, 2.30587645904
1797;1800;MARYSE HILSZ (18) MAT;18 rue MARYSE HILSZ;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.412917325437361, 48.85061888421857]}";48.8506188842, 2.41291732544
1798;1800;BELZUNCE (3) MAT;3 RUE DE BELZUNCE;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.35283409064845, 48.879191217385184]}";48.8791912174, 2.35283409065
1801;1800;BOIS (2) MAT;2 RUE DES BOIS;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.395828176703137, 48.87764997489753]}";48.8776499749, 2.3958281767
1803;1800;MEUNIERS (40) MAT;40 RUE DES MEUNIERS;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.396508271403658, 48.83481538840476]}";48.8348153884, 2.3965082714
1809;1800;ST GERMAIN L'AUXERROIS (6) MAT;6 rue SAINT-GERMAIN L'AUXERROIS;1er Ardt;75101;"{""type"": ""Point"", ""coordinates"": [2.345386711668791, 48.858217949734566]}";48.8582179497, 2.34538671167
1812;1800;CAPITAINE LAGACHE (21) MAT;21 RUE DU CAPITAINE LAGACHE;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.325275514714243, 48.892144087710165]}";48.8921440877, 2.32527551471
1813;1800;TURENNE (52) MAT;52 RUE DE TURENNE;3ème Ardt;75103;"{""type"": ""Point"", ""coordinates"": [2.364613706290211, 48.85842216381385]}";48.8584221638, 2.36461370629
1816;1800;LONGCHAMP (130) MAT;130 RUE DE LONGCHAMP;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.278254209950328, 48.867275650813475]}";48.8672756508, 2.27825420995
1818;1800;MANIN (34) MAT;34 rue MANIN;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.389431821515377, 48.883500010128344]}";48.8835000101, 2.38943182152
1819;1800;SERGE PROKOFIEV (18) MAT;18 rue SERGE PROKOFIEV;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.268019988820713, 48.854275819445924]}";48.8542758194, 2.26801998882
1821;1800;COLETTE MAGNY(21) MAT;21 rue COLETTE MAGNY;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.375334432941579, 48.89537161222875]}";48.8953716122, 2.37533443294
1824;1800;AMPERE (18) MAT;18 rue AMPERE;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.304946096913369, 48.88531855258923]}";48.8853185526, 2.30494609691
1833;1800;MARGUERITE LONG (5) POLY;5 rue MARGUERITE LONG;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.30451909986084, 48.89101309437079]}";48.8910130944, 2.30451909986
1834;1800;POISSONNIERS (142) POLY;142 RUE DES POISSONNIERS;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.353021908243544, 48.89681367329202]}";48.8968136733, 2.35302190824
1836;1800;EUGENE VARLIN (10) POLY;10 rue EUGENE VARLIN;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.364774028773796, 48.87833744753977]}";48.8783374475, 2.36477402877
1841;1800;VITRUVE (68) MAT;68 rue VITRUVE;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.406797222357745, 48.85926120513683]}";48.8592612051, 2.40679722236
1848;1800;FAUCONNIER (4) MAT;4 RUE DU FAUCONNIER;4ème Ardt;75104;"{""type"": ""Point"", ""coordinates"": [2.359654069947802, 48.853642195075395]}";48.8536421951, 2.35965406995
1850;1800;DISQUE (30) MAT;61 RUE DU JAVELOT;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.364625914286148, 48.82566843554465]}";48.8256684355, 2.36462591429
1856;1800;LE VAU (8) MAT;8 rue LE VAU;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.41140084498963, 48.8663687597065]}";48.8663687597, 2.41140084499
1860;1800;PLANCHAT (52) MAT;52 rue PLANCHAT;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.39660065227614, 48.85580459788269]}";48.8558045979, 2.39660065228
1861;1800;BALEINE (5) MAT;5 IMPASSE DE LA BALEINE;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.377754079094787, 48.86720552313667]}";48.8672055231, 2.37775407909
1866;1800;FLEURS (61) MAT;61 CITE DES FLEURS;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.321011359365681, 48.8935479272975]}";48.8935479273, 2.32101135937
1867;1800;OLIVIER METRA (32-34) POLY;32 rue OLIVIER METRA;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.393852000006144, 48.87329837683873]}";48.8732983768, 2.39385200001
1868;1800;ECLUSES ST MARTIN (28) MAT;28 RUE DES ECLUSES SAINT-MARTIN;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.366224199974733, 48.87726879435485]}";48.8772687944, 2.36622419997
