Geo Point;Geo Shape;ID_REF_ZDL;ID_REF_ZDE;GARES_ID;NOM_GARE;NOMLONG;NOM_IV;NUM_MOD;MODE_;FER;TRAIN;RER;METRO;TRAMWAY;NAVETTE;VAL;TERFER;TERTRAIN;TERRER;TERMETRO;TERTRAM;TERNAVETTE;TERVAL;IDREFLIGA;IDREFLIGC;LIGNE;COD_LIGF;LIGNE_CODE;INDICE_LIG;RESEAU;RES_COM;COD_RESF;RES_STIF;EXPLOITANT;NUM_PSR;IDF;PRINCIPAL;X;Y;EDITEUR;EDIT_DATE;TERMINUS
48.8324490991, 2.2880221411;"{""type"": ""Point"", ""coordinates"": [2.288022141100325, 48.83244909914335]}";49515;22042;701;Porte de Versailles;PORTE DE VERSAILLES;Porte de Versailles;2324;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01545;;12;4.0;12-112035;12;METRO;M12;3.0;110.0;RATP;0;1;0;647736.0144;6859390.483;;;0
48.8370451192, 2.37282572183;"{""type"": ""Point"", ""coordinates"": [2.372825721828786, 48.837045119244316]}";44582;22161;717;Quai de la Gare;QUAI DE LA GARE;Quai de la Gare;2129;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;;6;12.0;6-106043;6;METRO;M6;3.0;110.0;RATP;0;1;0;653965.0895;6859848.724;;;0
48.8695852435, 2.33621884752;"{""type"": ""Point"", ""coordinates"": [2.336218847521674, 48.869585243484515]}";44587;22024;719;Quatre Septembre;QUATRE SEPTEMBRE;Quatre Septembre;2062;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;;3;8.0;3-103057;3;METRO;M3;3.0;110.0;RATP;0;1;0;651308.6039;6863488.8496;;;0
48.8598736244, 2.37191398009;"{""type"": ""Point"", ""coordinates"": [2.371913980089996, 48.85987362437059]}";44641;22002;736;Richard Lenoir;RICHARD LENOIR;Richard Lenoir;2108;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01538;;5;11.0;5-105067;5;METRO;M5;3.0;110.0;RATP;0;1;0;653918.3594;6862387.573;;;0
48.8754744567, 2.3988675939;"{""type"": ""Point"", ""coordinates"": [2.398867593898875, 48.875474456665465]}";44923;21993;848;TÃ©lÃ©graphe;TELEGRAPHE;TÃ©lÃ©graphe;2296;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01544;;11;3.0;11-111037;11;METRO;M11;3.0;110.0;RATP;0;1;0;655909.0691;6864106.8825;;;0
48.8347851581, 2.40538321063;"{""type"": ""Point"", ""coordinates"": [2.405383210626771, 48.8347851580814]}";44532;22207;705;Porte DorÃ©e;PORTE DOREE;Porte DorÃ©e;2198;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108073;8;METRO;M8;3.0;110.0;RATP;0;1;0;656352.887;6859578.9511;;;0
48.8670267876, 2.36424799375;"{""type"": ""Point"", ""coordinates"": [2.364247993752544, 48.867026787567816]}";44617;21902;730;RÃ©publique;REPUBLIQUE;RÃ©publique;2068;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;;3;8.0;3-109069;3;METRO;M3;3.0;110.0;RATP;0;1;0;653362.3346;6863187.4493;;;0
48.8671116386, 2.36423494565;"{""type"": ""Point"", ""coordinates"": [2.364234945646939, 48.867111638584994]}";44617;21918;733;RÃ©publique;REPUBLIQUE;RÃ©publique;2238;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109069;9;METRO;M9;3.0;110.0;RATP;0;1;0;653361.4534;6863196.8918;;;0
48.8659067396, 2.33418954197;"{""type"": ""Point"", ""coordinates"": [2.33418954196825, 48.86590673959416]}";44579;21960;714;Pyramides;PYRAMIDES;Pyramides;2371;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01547;;14;6.0;14-107057;14;METRO;M14;3.0;110.0;RATP;0;1;0;651156.2996;6863081.082;;;0
48.8666826802, 2.36154153207;"{""type"": ""Point"", ""coordinates"": [2.361541532068171, 48.86668268024132]}";44924;22026;849;Temple;TEMPLE;Temple;2067;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;;3;8.0;3-103047;3;METRO;M3;3.0;110.0;RATP;0;1;0;653163.4882;6863150.7891;;;0
48.8856611127, 2.34254965326;"{""type"": ""Point"", ""coordinates"": [2.342549653258489, 48.8856611127015]}";45558;412355;1018;Funiculaire Montmarte Station Haute;FUNICULAIRE MONTMARTRE STATION HAUTE;Funiculaire Montmarte Station Haute;0;Navette;0;0;0;0;0;1;1;0;0;0;0;0;FUNICULAIRE MON;FUNICULAIRE MONTMARTRE;A01548;;FUNICULAIRE MONTMARTRE;38.0;FUNICULAIRE MONTMARTRE-467;FUN;FUNICULAIRE MONTMARTRE;FUNICULAIR;7.0;110.0;RATP;0;1;0;651787.8703;6865272.4929;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.7296473558, 2.36001341286;"{""type"": ""Point"", ""coordinates"": [2.360013412858126, 48.72964735584993]}";42164;412357;8;AÃ‰ROPORT D'ORLY - TERMINAL OUEST;AEROPORT D'ORLY - TERMINAL OUEST;AÃ©roport Orly Ouest;2396;Navette;0;0;0;0;0;1;1;0;0;0;0;0;0;0;A01551;;ORLYVAL;23.0;ORLYVAL-449;ORL;VAL;ORLYVAL;4.0;110.0;RATP Dev;0;1;0;652927.8972;6847915.3421;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
49.0134027057, 2.54195169681;"{""type"": ""Point"", ""coordinates"": [2.541951696814078, 49.01340270567308]}";42163;41833;1001;TERMINAL 1;TERMINAL 1;AÃ©roport Charles De Gaulle 1 (Terminal 1);0;Navette;0;0;0;0;0;1;1;0;0;0;0;0;CDGVAL;CDGVAL;A01516;;CDGVAL;35.0;CDGVAL-463;CDG;VAL;CDGVAL;4.0;43.0;Transdev;0;1;1;666492.6184;6879374.4072;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.9319502424, 2.4962382812;"{""type"": ""Point"", ""coordinates"": [2.496238281204935, 48.931950242402564]}";43071;411282;36;Aulnay-sous-Bois;AULNAY-SOUS-BOIS;Aulnay-sous-Bois;3011;Tramway;0;0;0;0;1;0;0;0;0;0;0;T4;0;0;A01761;;T4;34.0;T4-405;4;TRAMWAY;T4;5.0;822.0;SNCF;271411;1;1;663090.8228;6870336.883;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.7549465264, 2.30098685572;"{""type"": ""Point"", ""coordinates"": [2.30098685572291, 48.75494652643051]}";43066;39846;19;ANTONY;ANTONY;Antony;2395;Navette;0;0;0;0;0;1;1;0;0;0;0;0;ORLYVAL;ORLYVAL;A01551;;ORLYVAL;23.0;ORLYVAL-301;ORL;VAL;ORLYVAL;4.0;110.0;RATP Dev;758755;1;1;648611.4025;6850764.9001;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.8971438185, 2.50640824702;"{""type"": ""Point"", ""coordinates"": [2.506408247015323, 48.897143818483]}";46520;41027;13;AllÃ©e de la Tour Rendez-Vous;ALLEE DE LA TOUR RENDEZ-VOUS;AllÃ©e de la Tour Rendez-Vous;3006;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01761;;T4;34.0;T4-363;4;TRAMWAY;T4;5.0;822.0;SNCF;113878;1;0;663811.743;6866461.748;;;0
48.7875627921, 2.36780410698;"{""type"": ""Point"", ""coordinates"": [2.367804106975457, 48.78756279205349]}";45049;22400;897;Villejuif-Louis Aragon;VILLEJUIF-LOUIS ARAGON;Villejuif-Louis Aragon;2156;Metro;0;0;0;1;0;0;0;0;0;0;M7;0;0;0;A01540;;7;13.0;7-107005;7;METRO;M7;3.0;110.0;RATP;899957;1;0;653552.4584;6854349.8692;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.827270836, 2.36803264776;"{""type"": ""Point"", ""coordinates"": [2.368032647756258, 48.82727083603918]}";44217;21954;1006;Olympiades;OLYMPIADES;Olympiades;2381;Metro;0;0;0;1;0;0;0;0;0;0;M14;0;0;0;A01547;;14;6.0;14-114005;14;METRO;M14;3.0;110.0;RATP;0;1;1;653604.5847;6858764.7361;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.7964830828, 2.36826954143;"{""type"": ""Point"", ""coordinates"": [2.36826954143277, 48.796483082759046]}";53207;22401;898;Villejuif-Paul Vaillant-Couturier;VILLEJUIF-PAUL VAILLANT-COUTURIER;Villejuif-Paul Vaillant-Couturier;2157;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-107099;7;METRO;M7;3.0;110.0;RATP;899958;1;0;653594.5882;6855341.3986;;;0
48.8639744458, 2.27811255845;"{""type"": ""Point"", ""coordinates"": [2.278112558447475, 48.86397444578292]}";44461;21908;751;Rue de la Pompe (Av. G. Mandel);RUE DE LA POMPE (AVENUE GEORGES MANDEL);Rue de la Pompe;2252;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109041;9;METRO;M9;3.0;110.0;RATP;0;1;0;647040.651;6862902.3761;;;0
48.853718934, 2.33377613686;"{""type"": ""Point"", ""coordinates"": [2.333776136855683, 48.85371893399261]}";44799;22136;767;Saint-Germain-des-PrÃ©s;SAINT-GERMAIN-DES-PRES;Saint-Germain-des-PrÃ¨s;2091;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;;4;10.0;4-104061;4;METRO;M4;3.0;110.0;RATP;0;1;0;651114.5388;6861726.1589;;;0
48.8574537227, 2.38071878586;"{""type"": ""Point"", ""coordinates"": [2.38071878585627, 48.85745372268132]}";45065;21916;920;Voltaire (LÃ©on Blum);VOLTAIRE (LEON BLUM);Voltaire;2235;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109075;9;METRO;M9;3.0;110.0;RATP;0;1;0;654562.2299;6862113.3974;;;0
48.8717866021, 2.33903054672;"{""type"": ""Point"", ""coordinates"": [2.339030546723062, 48.87178660205624]}";44642;22196;737;Richelieu-Drouot;RICHELIEU-DROUOT;Richelieu-Drouot;2213;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108043;8;METRO;M8;3.0;110.0;RATP;0;1;0;651516.8991;6863731.8941;;;0
48.838427297, 2.3609671677;"{""type"": ""Point"", ""coordinates"": [2.360967167698855, 48.83842729696758]}";44875;22000;773;Saint-Marcel;SAINT-MARCEL;Saint-Marcel;2103;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01538;;5;11.0;5-105077;5;METRO;M5;3.0;110.0;RATP;0;1;0;653095.9282;6860009.3865;;;0
48.8264260109, 2.35724565076;"{""type"": ""Point"", ""coordinates"": [2.357245650758686, 48.826426010875664]}";58740;22370;855;Tolbiac;TOLBIAC;Tolbiac;2161;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-107079;7;METRO;M7;3.0;110.0;RATP;0;1;0;652811.918;6858677.1935;;;0
48.8488163725, 2.32125786291;"{""type"": ""Point"", ""coordinates"": [2.32125786290546, 48.8488163724703]}";45116;21977;871;Vaneau;VANEAU;Vaneau;2277;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01543;;10;2.0;10-110053;10;METRO;M10;3.0;110.0;RATP;0;1;0;650191.3229;6861188.8641;;;0
48.8785141131, 2.38161451194;"{""type"": ""Point"", ""coordinates"": [2.381614511939643, 48.87851411312453]}";45609;24683;120;Buttes-Chaumont;BUTTES-CHAUMONT;Buttes-Chaumont;2363;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01550;;7b;14.0;7b-117035;7b;METRO;M7bis;3.0;110.0;RATP;0;1;0;654646.2892;6864454.645;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.8751498197, 2.29590490608;"{""type"": ""Point"", ""coordinates"": [2.295904906076515, 48.875149819735626]}";58759;22086;152;Charles De Gaulle-Ã‰toile;CHARLES DE GAULLE ETOILE;Charles de Gaulle Etoile;2006;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01534;C01371;1;1.0;1-337;1;METRO;M1;3.0;110.0;RATP;0;1;0;648356.9846;6864133.201;;;0
48.8471500557, 2.26913587273;"{""type"": ""Point"", ""coordinates"": [2.269135872730268, 48.84715005570977]}";42947;21971;251;Ã‰glise d'Auteuil;EGLISE D'AUTEUIL;Ã‰glise d'Auteuil;2265;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01543;;10;2.0;10-110029;10;METRO;M10;3.0;110.0;RATP;0;1;0;646364.8036;6861037.7277;;;0
48.8785656258, 2.36216007192;"{""type"": ""Point"", ""coordinates"": [2.362160071922951, 48.878565625799595]}";42583;22367;161;ChÃ¢teau-Landon;CHATEAU-LANDON;ChÃ¢teau-Landon;2179;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-107043;7;METRO;M7;3.0;110.0;RATP;0;1;0;653219.5359;6864471.7227;;;0
48.8406632293, 2.32638461079;"{""type"": ""Point"", ""coordinates"": [2.326384610792847, 48.840663229299565]}";45313;22172;250;Edgar Quinet;EDGAR QUINET;Edgar Quinet;2138;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;;6;12.0;6-106061;6;METRO;M6;3.0;110.0;RATP;0;1;0;650559.8002;6860279.0962;;;0
48.8583823703, 2.34756482975;"{""type"": ""Point"", ""coordinates"": [2.34756482974863, 48.858382370304746]}";42587;22092;168;ChÃ¢telet;CHATELET;ChÃ¢telet;2087;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;;4;10.0;4-111057;4;METRO;M4;3.0;110.0;RATP;0;1;0;652130.572;6862236.2436;;;0
48.8447947646, 2.29395196364;"{""type"": ""Point"", ""coordinates"": [2.293951963636534, 48.84479476461109]}";42734;22190;197;Commerce;COMMERCE;Commerce;2221;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108027;8;METRO;M8;3.0;110.0;RATP;0;1;0;648183.5662;6860759.2739;;;0
48.851812133, 2.40102227052;"{""type"": ""Point"", ""coordinates"": [2.401022270517142, 48.851812133001964]}";42410;25084;121;Buzenval;BUZENVAL;Buzenval;2231;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109083;9;METRO;M9;3.0;110.0;RATP;0;1;0;656047.1453;6861474.6081;;;0
48.866818369, 2.32208284869;"{""type"": ""Point"", ""coordinates"": [2.322082848687872, 48.86681836895082]}";45676;22096;201;Concorde;CONCORDE;Concorde;2216;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-101061;8;METRO;M8;3.0;110.0;RATP;0;1;0;650269.0473;6863190.0047;;;0
48.8549363766, 2.34732131573;"{""type"": ""Point"", ""coordinates"": [2.347321315727239, 48.854936376552644]}";42640;22150;188;CitÃ©;CITE;CitÃ©;2088;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;;4;10.0;4-104055;4;METRO;M4;3.0;110.0;RATP;0;1;0;652109.5385;6861853.227;;;0
48.8921233638, 2.23721353646;"{""type"": ""Point"", ""coordinates"": [2.237213536457713, 48.89212336383249]}";43536;25641;413;La DÃ©fense - Grande Arche;LA DEFENSE-GRANDE ARCHE;La DÃ©fense Grande Arche;3550;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;;T2;32.0;T2-390;2;TRAMWAY;T2;5.0;112.0;RATP;788011;1;1;644070.5305;6866060.5177;;;0
49.0496470052, 2.03429446048;"{""type"": ""Point"", ""coordinates"": [2.034294460484787, 49.049647005245355]}";47897;411368;131;CERGY-SAINT-CHRISTOPHE;CERGY-SAINT-CHRISTOPHE;CERGY SAINT-CHRISTOPHE;2442;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-277;A;RER;RER A;2.0;801.0;SNCF;382499;1;0;629406.8795;6883739.7414;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.7012177212, 2.09797585569;"{""type"": ""Point"", ""coordinates"": [2.097975855687467, 48.70121772119422]}";47052;412845;219;COURCELLE-SUR-YVETTE;COURCELLE-SUR-YVETTE;COURCELLE-SUR-YVETTE;2451;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-180;B;RER;RER B;2.0;802.0;RATP;758888;1;0;633619.1985;6844942.894;LUDOVIC.GUILLOT;2018-04-18T02:00:00+02:00;0
48.9760542531, 2.33852407065;"{""type"": ""Point"", ""coordinates"": [2.338524070645141, 48.9760542531305]}";43119;411425;238;DEUIL-MONTMAGNY;DEUIL-MONTMAGNY;DEUIL MONTMAGNY;3053;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-245;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276345;1;0;651576.8784;6875326.5542;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8342929805, 2.33285230996;"{""type"": ""Point"", ""coordinates"": [2.332852309960891, 48.8342929804732]}";42835;412819;235;DENFERT-ROCHEREAU;DENFERT-ROCHEREAU;DENFERT-ROCHEREAU;2473;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-297;B;RER;RER B;2.0;802.0;RATP;999907;1;0;651028.503;6859566.7636;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.9057060504, 2.28362870267;"{""type"": ""Point"", ""coordinates"": [2.283628702670439, 48.905706050431846]}";43069;41138;29;ASNIÃˆRES;ASNIERES;ASNIÃˆRES;2653;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-394;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381137;1;0;647487.4162;6867538.9647;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.8709741382, 2.27557452685;"{""type"": ""Point"", ""coordinates"": [2.275574526847743, 48.870974138193766]}";45437;41132;41;AV. FOCH;AVENUE FOCH;AVENUE FOCH;2512;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-332;C;RER;RER C;2.0;803.0;SNCF;381038;1;0;646861.6009;6863682.3871;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.9582696037, 2.32824501027;"{""type"": ""Point"", ""coordinates"": [2.328245010273938, 48.958269603708814]}";43078;411415;259;Ã‰PINAY-VILLETANEUSE;EPINAY-VILLETANEUSE;EPINAY VILLETANEUSE;3052;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;LIGNE H;20.0;LIGNE H-427;H;TRAIN;LIGNE H;1.0;853.0;SNCF;271122;1;0;650807.5961;6873355.2132;;;0
48.3713832905, 2.38720979587;"{""type"": ""Point"", ""coordinates"": [2.387209795868763, 48.37138329049663]}";43102;41354;117;BUNO-GIRONVILLE;BUNO-GIRONVILLE;BUNO-GIRONVILLE;2890;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-439;D;RER;RER D;2.0;804.0;SNCF;681510;1;0;654619.1222;6808073.8169;;;0
48.5102651762, 2.67897398269;"{""type"": ""Point"", ""coordinates"": [2.678973982685896, 48.51026517616758]}";45804;41377;471;LIVRY-SUR-SEINE;LIVRY-SUR-SEINE;LIVRY-SUR-SEINE;2905;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01845;;LIGNE R;19.0;LIGNE R-53;R;TRAIN;LIGNE R;1.0;851.0;SNCF;682401;1;0;676288.6411;6823383.5444;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.9734249063, 2.51436028418;"{""type"": ""Point"", ""coordinates"": [2.514360284175948, 48.97342490631064]}";47878;411400;621;PARC DES EXPOSITIONS;PARC DES EXPOSITIONS;PARC DES EXPOSITIONS;2491;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-408;B;RER;RER B;2.0;802.0;SNCF;271486;1;0;664446.9189;6874940.6592;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
49.1325777015, 2.28051536983;"{""type"": ""Point"", ""coordinates"": [2.280515369832329, 49.13257770149278]}";47530;41125;595;NOINTEL-MOURS;NOINTEL-MOURS;NOINTEL MOURS;3066;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-269;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276758;1;0;647489.0972;6892770.8049;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
49.0074232971, 2.19761981397;"{""type"": ""Point"", ""coordinates"": [2.197619813968745, 49.00742329713069]}";43166;41088;559;MONTIGNY-BEAUCHAMP;MONTIGNY-BEAUCHAMP;MONTIGNY-BEAUCHAMP;2500;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-230;C;RER;RER C;2.0;803.0;SNCF;276089;1;0;641297.8019;6878910.5014;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.8908567963, 2.8264054973;"{""type"": ""Point"", ""coordinates"": [2.826405497304068, 48.890856796314026]}";47325;41059;567;MONTRY-CONDÃ‰;MONTRY-CONDE;MONTRY CONDE;3001;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-22;P;TRAIN;LIGNE P;1.0;850.0;SNCF;116400;1;0;687271.1063;6865663.5245;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8342888989, 2.47168124121;"{""type"": ""Point"", ""coordinates"": [2.471681241208739, 48.83428889889013]}";47886;412716;594;NOGENT-SUR-MARNE;NOGENT-SUR-MARNE;NOGENT-SUR-MARNE;2416;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-343;A;RER;RER A;2.0;801.0;RATP;758136;1;0;661218.9659;6859489.1681;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.8951258913, 2.19536398691;"{""type"": ""Point"", ""coordinates"": [2.195363986912902, 48.89512589133458]}";43171;412798;580;NANTERRE-VILLE;NANTERRE-VILLE;NANTERRE VILLE;2405;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-387;A;RER;RER A;2.0;801.0;RATP;758045;1;0;641005.5193;6866424.833;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
49.0493256018, 2.50175806584;"{""type"": ""Point"", ""coordinates"": [2.501758065837831, 49.049325601784794]}";44628;41100;482;LOUVRES;LOUVRES;LOUVRES;2608;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;;RER D;27.0;RER D-259;D;RER;RER D;2.0;804.0;SNCF;276253;1;0;663577.5993;6883387.2271;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.8981123054, 2.4003617059;"{""type"": ""Point"", ""coordinates"": [2.400361705897446, 48.898112305394775]}";43176;41011;620;PANTIN;PANTIN;PANTIN;2932;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01843;;RER E;28.0;RER E-374;E;RER;RER E;2.0;805.0;SNCF;113209;1;1;656037.7708;6866623.2614;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.8809135284, 2.35883323697;"{""type"": ""Point"", ""coordinates"": [2.358833236973676, 48.8809135283548]}";58572;41126;490;MAGENTA;MAGENTA;MAGENTA;2949;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01843;;RER E;28.0;RER E-452;E;RER;RER E;2.0;805.0;SNCF;0;1;0;652977.6644;6864734.7707;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
49.0918829954, 3.06269040835;"{""type"": ""Point"", ""coordinates"": [3.062690408354958, 49.091882995375016]}";47491;41066;229;CROUY-SUR-OURCQ;CROUY-SUR-OURCQ;CROUY-SUR-OURCQ;2995;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-434;P;TRAIN;LIGNE P;1.0;850.0;SNCF;116640;1;1;704579.0562;6888007.251;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.7803137964, 2.31230771689;"{""type"": ""Point"", ""coordinates"": [2.312307716888594, 48.78031379639698]}";43097;412842;102;BOURG-LA-REINE;BOURG-LA-REINE;BOURG-LA-REINE;2467;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-298;B;RER;RER B;2.0;802.0;RATP;758698;1;0;649468.2085;6853577.9767;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.7988925001, 2.32813692306;"{""type"": ""Point"", ""coordinates"": [2.328136923064751, 48.79889250008067]}";43067;412836;22;ARCUEIL-CACHAN;ARCUEIL-CACHAN;ARCUEIL CACHAN;2469;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-309;B;RER;RER B;2.0;802.0;RATP;758672;1;0;650648.8903;6855633.6247;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.9748208646, 2.04908312149;"{""type"": ""Point"", ""coordinates"": [2.049083121493801, 48.97482086455293]}";47916;41149;17;ANDRÃ‰SY;ANDRESY;ANDRESY;2665;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-125;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381491;1;0;630387.6683;6875405.7322;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.7510232733, 2.2158608601;"{""type"": ""Point"", ""coordinates"": [2.215860860098732, 48.7510232733389]}";43091;41242;73;BIÃˆVRES;BIEVRES;BIEVRES;2808;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-171;C;RER;RER C;2.0;803.0;SNCF;393546;1;0;642349.1491;6850387.4884;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.5860078899, 2.24107008227;"{""type"": ""Point"", ""coordinates"": [2.241070082271811, 48.586007889909155]}";43068;41318;26;ARPAJON;ARPAJON;ARPAJON;2566;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-196;C;RER;RER C;2.0;803.0;SNCF;545467;1;0;644026.1787;6832024.3367;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.5328901041, 2.29008251383;"{""type"": ""Point"", ""coordinates"": [2.290082513828219, 48.53289010414424]}";47905;41302;101;BOURAY;BOURAY;BOURAY;2559;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-186;C;RER;RER C;2.0;803.0;SNCF;545178;1;0;647587.8337;6826086.0186;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.7549465264, 2.30098685572;"{""type"": ""Point"", ""coordinates"": [2.30098685572291, 48.75494652643051]}";43066;412829;20;ANTONY;ANTONY;ANTONY;2464;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-301;B;RER;RER B;2.0;802.0;RATP;758755;1;1;648611.4025;6850764.9001;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
